R.1,R.2,R.3,score,rebuild
0.61,0.13,0.26,-0.36182000000000003,FALSE
0.6,0.14,0.26,-0.35848,FALSE
0.59,0.15,0.26,-0.35514,FALSE
0.58,0.16,0.26,-0.3518,FALSE
0.57,0.17,0.26,-0.34846,FALSE
0.56,0.18,0.26,-0.34512,FALSE
0.55,0.19,0.26,-0.34178000000000003,FALSE
0.54,0.2,0.26,-0.33844,FALSE
0.53,0.21,0.26,-0.3351,FALSE
0.52,0.22,0.26,-0.33176,FALSE
0.51,0.23,0.26,-0.32842,FALSE
0.5,0.24,0.26,-0.32508000000000004,FALSE
0.49,0.25,0.26,-0.32174,FALSE
0.48,0.26,0.26,-0.3184,FALSE
0.47,0.27,0.26,-0.31506,FALSE
0.46,0.28,0.26,-0.31172,FALSE
0.45,0.29,0.26,-0.30838,FALSE
0.44,0.3,0.26,-0.30504000000000003,FALSE
0.43,0.31,0.26,-0.3017,FALSE
0.42,0.32,0.26,-0.29836,FALSE
0.41,0.33,0.26,-0.29502,FALSE
0.4,0.34,0.26,-0.29168,FALSE
0.39,0.35,0.26,-0.28834000000000004,FALSE
0.38,0.36,0.26,-0.28500000000000003,FALSE
0.37,0.37,0.26,-0.28166,FALSE
0.36,0.38,0.26,-0.27832,FALSE
0.35,0.39,0.26,-0.27498,FALSE
0.34,0.4,0.26,-0.27164,FALSE
0.33,0.41,0.26,-0.2683,FALSE
0.32,0.42,0.26,-0.26496,FALSE
0.31,0.43,0.26,-0.26162,FALSE
0.3,0.44,0.26,-0.25828,FALSE
0.29,0.45,0.26,-0.25494,FALSE
0.28,0.46,0.26,-0.2516,FALSE
0.27,0.47,0.26,-0.24826000000000004,FALSE
0.26,0.48,0.26,-0.24492000000000003,FALSE
0.25,0.49,0.26,-0.24158000000000002,FALSE
0.24,0.5,0.26,-0.23824,FALSE
0.23,0.51,0.26,-0.2349,FALSE
0.22,0.52,0.26,-0.23156,FALSE
0.21,0.53,0.26,-0.22821999999999998,FALSE
0.2,0.54,0.26,-0.22487999999999997,FALSE
0.19,0.55,0.26,-0.22153999999999996,FALSE
0.18,0.56,0.26,-0.21819999999999995,FALSE
0.17,0.57,0.26,-0.21486000000000005,FALSE
0.16,0.58,0.26,-0.21152000000000004,FALSE
0.15,0.59,0.26,-0.20818000000000003,FALSE
0.14,0.6,0.26,-0.20484000000000002,FALSE
0.13,0.61,0.26,-0.2015,FALSE
0.12,0.62,0.26,-0.19816,FALSE
0.11,0.63,0.26,-0.19482,FALSE
0.1,0.64,0.26,-0.19147999999999998,FALSE
0.09,0.65,0.26,-0.18813999999999997,FALSE
0.08,0.66,0.26,-0.18479999999999996,FALSE
0.07,0.67,0.26,-0.18145999999999995,FALSE
0.06,0.68,0.26,-0.17812,FALSE
0.05,0.69,0.26,-0.17478000000000005,FALSE
0.04,0.7,0.26,-0.17144000000000004,FALSE
0.03,0.71,0.26,-0.16810000000000003,FALSE
0.02,0.72,0.26,-0.16476000000000002,FALSE
0.01,0.73,0.26,-0.16142,FALSE
0,0.74,0.26,-0.15808,FALSE
0.73,0,0.27,-0.40098,FALSE
0.72,0.01,0.27,-0.39764,FALSE
0.71,0.02,0.27,-0.3943,FALSE
0.7,0.03,0.27,-0.39096,FALSE
0.69,0.04,0.27,-0.38761999999999996,FALSE
0.68,0.05,0.27,-0.38428,FALSE
0.67,0.06,0.27,-0.38094,FALSE
0.66,0.07,0.27,-0.3776,FALSE
0.65,0.08,0.27,-0.37426000000000004,FALSE
0.64,0.09,0.27,-0.37092,FALSE
0.63,0.1,0.27,-0.36758,FALSE
0.62,0.11,0.27,-0.36424,FALSE
0.61,0.12,0.27,-0.3609,FALSE
0.6,0.13,0.27,-0.35756,FALSE
0.59,0.14,0.27,-0.35422,FALSE
0.58,0.15,0.27,-0.35087999999999997,FALSE
0.57,0.16,0.27,-0.34754,FALSE
0.56,0.17,0.27,-0.3442,FALSE
0.55,0.18,0.27,-0.34086,FALSE
0.54,0.19,0.27,-0.33752,FALSE
0.53,0.2,0.27,-0.33418,FALSE
0.52,0.21,0.27,-0.33084,FALSE
0.51,0.22,0.27,-0.3275,FALSE
0.5,0.23,0.27,-0.32416,FALSE
0.49,0.24,0.27,-0.32082,FALSE
0.48,0.25,0.27,-0.31748,FALSE
0.47,0.26,0.27,-0.31414,FALSE
0.46,0.27,0.27,-0.31079999999999997,FALSE
0.45,0.28,0.27,-0.30745999999999996,FALSE
0.44,0.29,0.27,-0.30412,FALSE
0.43,0.3,0.27,-0.30078,FALSE
0.42,0.31,0.27,-0.29744,FALSE
0.41,0.32,0.27,-0.29410000000000003,FALSE
0.4,0.33,0.27,-0.29076,FALSE
0.39,0.34,0.27,-0.28742,FALSE
0.38,0.35,0.27,-0.28408,FALSE
0.37,0.36,0.27,-0.28074,FALSE
0.36,0.37,0.27,-0.2774,FALSE
0.35,0.38,0.27,-0.27405999999999997,FALSE
0.34,0.39,0.27,-0.27071999999999996,FALSE
0.33,0.4,0.27,-0.26737999999999995,FALSE
0.32,0.41,0.27,-0.26404,FALSE
0.31,0.42,0.27,-0.2607,FALSE
0.3,0.43,0.27,-0.25736000000000003,FALSE
0.29,0.44,0.27,-0.25402,FALSE
0.28,0.45,0.27,-0.25068,FALSE
0.27,0.46,0.27,-0.24734,FALSE
0.26,0.47,0.27,-0.244,FALSE
0.25,0.48,0.27,-0.24065999999999999,FALSE
0.24,0.49,0.27,-0.23731999999999998,FALSE
0.23,0.5,0.27,-0.23397999999999997,FALSE
0.22,0.51,0.27,-0.23063999999999996,FALSE
0.21,0.52,0.27,-0.22729999999999995,FALSE
0.2,0.53,0.27,-0.22396,FALSE
0.19,0.54,0.27,-0.22061999999999998,FALSE
0.18,0.55,0.27,-0.21727999999999997,FALSE
0.17,0.56,0.27,-0.21393999999999996,FALSE
0.16,0.57,0.27,-0.2106,FALSE
0.15,0.58,0.27,-0.20726,FALSE
0.14,0.59,0.27,-0.20392,FALSE
0.13,0.6,0.27,-0.20057999999999998,FALSE
0.12,0.61,0.27,-0.19723999999999997,FALSE
0.11,0.62,0.27,-0.19389999999999996,FALSE
0.1,0.63,0.27,-0.19055999999999995,FALSE
0.09,0.64,0.27,-0.18722,FALSE
0.08,0.65,0.27,-0.18388,FALSE
0.07,0.66,0.27,-0.18053999999999998,FALSE
0.06,0.67,0.27,-0.17719999999999997,FALSE
0.05,0.68,0.27,-0.17386000000000001,FALSE
0.04,0.69,0.27,-0.17052,FALSE
0.03,0.7,0.27,-0.16718,FALSE
0.02,0.71,0.27,-0.16383999999999999,FALSE
0.01,0.72,0.27,-0.16049999999999998,FALSE
0,0.73,0.27,-0.15715999999999997,FALSE
0.72,0,0.28,-0.39672,FALSE
0.71,0.01,0.28,-0.39338,FALSE
0.7,0.02,0.28,-0.39004,FALSE
0.69,0.03,0.28,-0.38670000000000004,FALSE
0.68,0.04,0.28,-0.38336000000000003,FALSE
0.67,0.05,0.28,-0.38002,FALSE
0.66,0.06,0.28,-0.37668,FALSE
0.65,0.07,0.28,-0.37334,FALSE
0.64,0.08,0.28,-0.37,FALSE
0.63,0.09,0.28,-0.36666,FALSE
0.62,0.1,0.28,-0.36332,FALSE
0.61,0.11,0.28,-0.35997999999999997,FALSE
0.6,0.12,0.28,-0.35664,FALSE
0.59,0.13,0.28,-0.3533,FALSE
0.58,0.14,0.28,-0.34996,FALSE
0.57,0.15,0.28,-0.34662000000000004,FALSE
0.56,0.16,0.28,-0.34328000000000003,FALSE
0.55,0.17,0.28,-0.33994,FALSE
0.54,0.18,0.28,-0.3366,FALSE
0.53,0.19,0.28,-0.33326,FALSE
0.52,0.2,0.28,-0.32992,FALSE
0.51,0.21,0.28,-0.32658,FALSE
0.5,0.22,0.28,-0.32323999999999997,FALSE
0.49,0.23,0.28,-0.31989999999999996,FALSE
0.48,0.24,0.28,-0.31656,FALSE
0.47,0.25,0.28,-0.31322,FALSE
0.46,0.26,0.28,-0.30988,FALSE
0.45,0.27,0.28,-0.30654,FALSE
0.44,0.28,0.28,-0.30319999999999997,FALSE
0.43,0.29,0.28,-0.29986,FALSE
0.42,0.3,0.28,-0.29652,FALSE
0.41,0.31,0.28,-0.29318,FALSE
0.4,0.32,0.28,-0.28984,FALSE
0.39,0.33,0.28,-0.2865,FALSE
0.38,0.34,0.28,-0.28315999999999997,FALSE
0.37,0.35,0.28,-0.27982,FALSE
0.36,0.36,0.28,-0.27648,FALSE
0.35,0.37,0.28,-0.27314,FALSE
0.34,0.38,0.28,-0.2698,FALSE
0.33,0.39,0.28,-0.26646,FALSE
0.32,0.4,0.28,-0.26311999999999997,FALSE
0.31,0.41,0.28,-0.25978,FALSE
0.3,0.42,0.28,-0.25644,FALSE
0.29,0.43,0.28,-0.2531,FALSE
0.28,0.44,0.28,-0.24975999999999998,FALSE
0.27,0.45,0.28,-0.24641999999999997,FALSE
0.26,0.46,0.28,-0.24307999999999996,FALSE
0.25,0.47,0.28,-0.23974,FALSE
0.24,0.48,0.28,-0.2364,FALSE
0.23,0.49,0.28,-0.23306,FALSE
0.22,0.5,0.28,-0.22971999999999998,FALSE
0.21,0.51,0.28,-0.22637999999999997,FALSE
0.2,0.52,0.28,-0.22303999999999996,FALSE
0.19,0.53,0.28,-0.2197,FALSE
0.18,0.54,0.28,-0.21636,FALSE
0.17,0.55,0.28,-0.21302,FALSE
0.16,0.56,0.28,-0.20967999999999998,FALSE
0.15,0.57,0.28,-0.20634000000000002,FALSE
0.14,0.58,0.28,-0.203,FALSE
0.13,0.59,0.28,-0.19966,FALSE
0.12,0.6,0.28,-0.19632,FALSE
0.11,0.61,0.28,-0.19297999999999998,FALSE
0.1,0.62,0.28,-0.18963999999999998,FALSE
0.09,0.63,0.28,-0.18629999999999997,FALSE
0.08,0.64,0.28,-0.18296,FALSE
0.07,0.65,0.28,-0.17962,FALSE
0.06,0.66,0.28,-0.17628,FALSE
0.05,0.67,0.28,-0.17293999999999998,FALSE
0.04,0.68,0.28,-0.16959999999999997,FALSE
0.03,0.69,0.28,-0.16626000000000002,FALSE
0.02,0.7,0.28,-0.16292,FALSE
0.01,0.71,0.28,-0.15958,FALSE
0,0.72,0.28,-0.15624,FALSE
0.71,0,0.29,-0.39246000000000003,FALSE
0.7,0.01,0.29,-0.38912,FALSE
0.69,0.02,0.29,-0.38578,FALSE
0.68,0.03,0.29,-0.38244,FALSE
0.67,0.04,0.29,-0.3791,FALSE
0.66,0.05,0.29,-0.37576000000000004,FALSE
0.65,0.06,0.29,-0.37242000000000003,FALSE
0.64,0.07,0.29,-0.36908,FALSE
0.63,0.08,0.29,-0.36574000000000007,FALSE
0.62,0.09,0.29,-0.36240000000000006,FALSE
0.61,0.1,0.29,-0.35906000000000005,FALSE
0.6,0.11,0.29,-0.35572000000000004,FALSE
0.59,0.12,0.29,-0.35238,FALSE
0.58,0.13,0.29,-0.34904,FALSE
0.57,0.14,0.29,-0.3457,FALSE
0.56,0.15,0.29,-0.34236,FALSE
0.55,0.16,0.29,-0.33902000000000004,FALSE
0.54,0.17,0.29,-0.33568000000000003,FALSE
0.53,0.18,0.29,-0.33234,FALSE
0.52,0.19,0.29,-0.329,FALSE
0.51,0.2,0.29,-0.32566,FALSE
0.5,0.21,0.29,-0.32232000000000005,FALSE
0.49,0.22,0.29,-0.31898000000000004,FALSE
0.48,0.23,0.29,-0.31564000000000003,FALSE
0.47,0.24,0.29,-0.3123,FALSE
0.46,0.25,0.29,-0.30896,FALSE
0.45,0.26,0.29,-0.30562,FALSE
0.44,0.27,0.29,-0.30228,FALSE
0.43,0.28,0.29,-0.29894,FALSE
0.42,0.29,0.29,-0.29560000000000003,FALSE
0.41,0.3,0.29,-0.29226,FALSE
0.4,0.31,0.29,-0.28892,FALSE
0.39,0.32,0.29,-0.28558000000000006,FALSE
0.38,0.33,0.29,-0.28224000000000005,FALSE
0.37,0.34,0.29,-0.27890000000000004,FALSE
0.36,0.35,0.29,-0.27556,FALSE
0.35,0.36,0.29,-0.27222,FALSE
0.34,0.37,0.29,-0.26888,FALSE
0.33,0.38,0.29,-0.26554,FALSE
0.32,0.39,0.29,-0.2622,FALSE
0.31,0.4,0.29,-0.25886,FALSE
0.3,0.41,0.29,-0.25552,FALSE
0.29,0.42,0.29,-0.25218,FALSE
0.28,0.43,0.29,-0.24884000000000006,FALSE
0.27,0.44,0.29,-0.24550000000000005,FALSE
0.26,0.45,0.29,-0.24216000000000004,FALSE
0.25,0.46,0.29,-0.23882000000000003,FALSE
0.24,0.47,0.29,-0.23548000000000002,FALSE
0.23,0.48,0.29,-0.23214,FALSE
0.22,0.49,0.29,-0.2288,FALSE
0.21,0.5,0.29,-0.22546,FALSE
0.2,0.51,0.29,-0.22211999999999998,FALSE
0.19,0.52,0.29,-0.21877999999999997,FALSE
0.18,0.53,0.29,-0.21544000000000002,FALSE
0.17,0.54,0.29,-0.2121,FALSE
0.16,0.55,0.29,-0.20876,FALSE
0.15,0.56,0.29,-0.20542,FALSE
0.14,0.57,0.29,-0.20208000000000004,FALSE
0.13,0.58,0.29,-0.19874000000000003,FALSE
0.12,0.59,0.29,-0.19540000000000002,FALSE
0.11,0.6,0.29,-0.19206,FALSE
0.1,0.61,0.29,-0.18872,FALSE
0.09,0.62,0.29,-0.18538,FALSE
0.08,0.63,0.29,-0.18203999999999998,FALSE
0.07,0.64,0.29,-0.17870000000000003,FALSE
0.06,0.65,0.29,-0.17536000000000002,FALSE
0.05,0.66,0.29,-0.17202,FALSE
0.04,0.67,0.29,-0.16868,FALSE
0.03,0.68,0.29,-0.16534000000000004,FALSE
0.02,0.69,0.29,-0.16200000000000003,FALSE
0.01,0.7,0.29,-0.15866000000000002,FALSE
0,0.71,0.29,-0.15532,FALSE
0.7,0,0.3,-0.3882,FALSE
0.69,0.01,0.3,-0.38486,FALSE
0.68,0.02,0.3,-0.38152,FALSE
0.67,0.03,0.3,-0.37818,FALSE
0.66,0.04,0.3,-0.37484,FALSE
0.65,0.05,0.3,-0.37150000000000005,FALSE
0.64,0.06,0.3,-0.36816000000000004,FALSE
0.63,0.07,0.3,-0.36482000000000003,FALSE
0.62,0.08,0.3,-0.36148,FALSE
0.61,0.09,0.3,-0.35814,FALSE
0.6,0.1,0.3,-0.3548,FALSE
0.59,0.11,0.3,-0.35146,FALSE
0.58,0.12,0.3,-0.34812,FALSE
0.57,0.13,0.3,-0.34478,FALSE
0.56,0.14,0.3,-0.34144,FALSE
0.55,0.15,0.3,-0.3381,FALSE
0.54,0.16,0.3,-0.33476,FALSE
0.53,0.17,0.3,-0.33142000000000005,FALSE
0.52,0.18,0.3,-0.32808000000000004,FALSE
0.51,0.19,0.3,-0.32474000000000003,FALSE
0.5,0.2,0.3,-0.3214,FALSE
0.49,0.21,0.3,-0.31806,FALSE
0.48,0.22,0.3,-0.31472,FALSE
0.47,0.23,0.3,-0.31138,FALSE
0.46,0.24,0.3,-0.30804000000000004,FALSE
0.45,0.25,0.3,-0.3047,FALSE
0.44,0.26,0.3,-0.30136,FALSE
0.43,0.27,0.3,-0.29802,FALSE
0.42,0.28,0.3,-0.29468,FALSE
0.41,0.29,0.3,-0.29134000000000004,FALSE
0.4,0.3,0.3,-0.28800000000000003,FALSE
0.39,0.31,0.3,-0.28466,FALSE
0.38,0.32,0.3,-0.28132,FALSE
0.37,0.33,0.3,-0.27798,FALSE
0.36,0.34,0.3,-0.27464,FALSE
0.35,0.35,0.3,-0.2713,FALSE
0.34,0.36,0.3,-0.26796000000000003,FALSE
0.33,0.37,0.3,-0.26462,FALSE
0.32,0.38,0.3,-0.26128,FALSE
0.31,0.39,0.3,-0.25794,FALSE
0.3,0.4,0.3,-0.2546,FALSE
0.29,0.41,0.3,-0.25126000000000004,FALSE
0.28,0.42,0.3,-0.24792000000000003,FALSE
0.27,0.43,0.3,-0.24458000000000002,FALSE
0.26,0.44,0.3,-0.24124,FALSE
0.25,0.45,0.3,-0.2379,FALSE
0.24,0.46,0.3,-0.23456,FALSE
0.23,0.47,0.3,-0.23121999999999998,FALSE
0.22,0.48,0.3,-0.22788000000000003,FALSE
0.21,0.49,0.3,-0.22454000000000002,FALSE
0.2,0.5,0.3,-0.2212,FALSE
0.19,0.51,0.3,-0.21786,FALSE
0.18,0.52,0.3,-0.21452,FALSE
0.17,0.53,0.3,-0.21118000000000003,FALSE
0.16,0.54,0.3,-0.20784000000000002,FALSE
0.15,0.55,0.3,-0.20450000000000002,FALSE
0.14,0.56,0.3,-0.20116,FALSE
0.13,0.57,0.3,-0.19782,FALSE
0.12,0.58,0.3,-0.19448,FALSE
0.11,0.59,0.3,-0.19113999999999998,FALSE
0.1,0.6,0.3,-0.18780000000000002,FALSE
0.09,0.61,0.3,-0.18446,FALSE
0.08,0.62,0.3,-0.18112,FALSE
0.07,0.63,0.3,-0.17778,FALSE
0.06,0.64,0.3,-0.17444000000000004,FALSE
0.05,0.65,0.3,-0.17110000000000003,FALSE
0.04,0.66,0.3,-0.16776000000000002,FALSE
0.03,0.67,0.3,-0.16442,FALSE
0.02,0.68,0.3,-0.16108,FALSE
0.01,0.69,0.3,-0.15774,FALSE
0,0.7,0.3,-0.15439999999999998,FALSE
0.69,0,0.31,-0.38394000000000006,FALSE
0.68,0.01,0.31,-0.38060000000000005,FALSE
0.67,0.02,0.31,-0.37726000000000004,FALSE
0.66,0.03,0.31,-0.37392000000000003,FALSE
0.65,0.04,0.31,-0.37058,FALSE
0.64,0.05,0.31,-0.36724,FALSE
0.63,0.06,0.31,-0.3639,FALSE
0.62,0.07,0.31,-0.36056,FALSE
0.61,0.08,0.31,-0.35722000000000004,FALSE
0.6,0.09,0.31,-0.35388000000000003,FALSE
0.59,0.1,0.31,-0.35054,FALSE
0.58,0.11,0.31,-0.34720000000000006,FALSE
0.57,0.12,0.31,-0.34386000000000005,FALSE
0.56,0.13,0.31,-0.34052000000000004,FALSE
0.55,0.14,0.31,-0.33718000000000004,FALSE
0.54,0.15,0.31,-0.33384,FALSE
0.53,0.16,0.31,-0.3305,FALSE
0.52,0.17,0.31,-0.32716,FALSE
0.51,0.18,0.31,-0.32382,FALSE
0.5,0.19,0.31,-0.32048000000000004,FALSE
0.49,0.2,0.31,-0.31714000000000003,FALSE
0.48,0.21,0.31,-0.3138,FALSE
0.47,0.22,0.31,-0.31046,FALSE
0.46,0.23,0.31,-0.30712,FALSE
0.45,0.24,0.31,-0.30378000000000005,FALSE
0.44,0.25,0.31,-0.30044000000000004,FALSE
0.43,0.26,0.31,-0.29710000000000003,FALSE
0.42,0.27,0.31,-0.29376,FALSE
0.41,0.28,0.31,-0.29042,FALSE
0.4,0.29,0.31,-0.28708,FALSE
0.39,0.3,0.31,-0.28374000000000005,FALSE
0.38,0.31,0.31,-0.28040000000000004,FALSE
0.37,0.32,0.31,-0.27706000000000003,FALSE
0.36,0.33,0.31,-0.27372,FALSE
0.35,0.34,0.31,-0.27038,FALSE
0.34,0.35,0.31,-0.26704000000000006,FALSE
0.33,0.36,0.31,-0.26370000000000005,FALSE
0.32,0.37,0.31,-0.26036000000000004,FALSE
0.31,0.38,0.31,-0.25702,FALSE
0.3,0.39,0.31,-0.25368,FALSE
0.29,0.4,0.31,-0.25034,FALSE
0.28,0.41,0.31,-0.247,FALSE
0.27,0.42,0.31,-0.24366,FALSE
0.26,0.43,0.31,-0.24032000000000003,FALSE
0.25,0.44,0.31,-0.23698000000000002,FALSE
0.24,0.45,0.31,-0.23364000000000001,FALSE
0.23,0.46,0.31,-0.2303,FALSE
0.22,0.47,0.31,-0.22696000000000005,FALSE
0.21,0.48,0.31,-0.22362000000000004,FALSE
0.2,0.49,0.31,-0.22028000000000003,FALSE
0.19,0.5,0.31,-0.21694000000000002,FALSE
0.18,0.51,0.31,-0.2136,FALSE
0.17,0.52,0.31,-0.21026,FALSE
0.16,0.53,0.31,-0.20692,FALSE
0.15,0.54,0.31,-0.20357999999999998,FALSE
0.14,0.55,0.31,-0.20023999999999997,FALSE
0.13,0.56,0.31,-0.19689999999999996,FALSE
0.12,0.57,0.31,-0.19356000000000007,FALSE
0.11,0.58,0.31,-0.19022000000000006,FALSE
0.1,0.59,0.31,-0.18688000000000005,FALSE
0.09,0.6,0.31,-0.18354000000000004,FALSE
0.08,0.61,0.31,-0.18020000000000003,FALSE
0.07,0.62,0.31,-0.17686000000000002,FALSE
0.06,0.63,0.31,-0.17352,FALSE
0.05,0.64,0.31,-0.17018,FALSE
0.04,0.65,0.31,-0.16684,FALSE
0.03,0.66,0.31,-0.16349999999999998,FALSE
0.02,0.67,0.31,-0.16015999999999997,FALSE
0.01,0.68,0.31,-0.15682000000000001,FALSE
0,0.69,0.31,-0.15348000000000006,FALSE
0.68,0,0.32,-0.37968,FALSE
0.67,0.01,0.32,-0.37634,FALSE
0.66,0.02,0.32,-0.373,FALSE
0.65,0.03,0.32,-0.36966,FALSE
0.64,0.04,0.32,-0.36632,FALSE
0.63,0.05,0.32,-0.36298,FALSE
0.62,0.06,0.32,-0.35964,FALSE
0.61,0.07,0.32,-0.3563,FALSE
0.6,0.08,0.32,-0.35296000000000005,FALSE
0.59,0.09,0.32,-0.34962000000000004,FALSE
0.58,0.1,0.32,-0.34628000000000003,FALSE
0.57,0.11,0.32,-0.34294,FALSE
0.56,0.12,0.32,-0.3396,FALSE
0.55,0.13,0.32,-0.33626,FALSE
0.54,0.14,0.32,-0.33292,FALSE
0.53,0.15,0.32,-0.32958,FALSE
0.52,0.16,0.32,-0.32624000000000003,FALSE
0.51,0.17,0.32,-0.3229,FALSE
0.5,0.18,0.32,-0.31956,FALSE
0.49,0.19,0.32,-0.31622,FALSE
0.48,0.2,0.32,-0.31288,FALSE
0.47,0.21,0.32,-0.30954000000000004,FALSE
0.46,0.22,0.32,-0.30620000000000003,FALSE
0.45,0.23,0.32,-0.30286,FALSE
0.44,0.24,0.32,-0.29952,FALSE
0.43,0.25,0.32,-0.29618,FALSE
0.42,0.26,0.32,-0.29284,FALSE
0.41,0.27,0.32,-0.2895,FALSE
0.4,0.28,0.32,-0.28615999999999997,FALSE
0.39,0.29,0.32,-0.28282,FALSE
0.38,0.3,0.32,-0.27948,FALSE
0.37,0.31,0.32,-0.27614,FALSE
0.36,0.32,0.32,-0.27280000000000004,FALSE
0.35,0.33,0.32,-0.26946000000000003,FALSE
0.34,0.34,0.32,-0.26612,FALSE
0.33,0.35,0.32,-0.26278,FALSE
0.32,0.36,0.32,-0.25944,FALSE
0.31,0.37,0.32,-0.2561,FALSE
0.3,0.38,0.32,-0.25276,FALSE
0.29,0.39,0.32,-0.24941999999999998,FALSE
0.28,0.4,0.32,-0.24607999999999997,FALSE
0.27,0.41,0.32,-0.24274,FALSE
0.26,0.42,0.32,-0.2394,FALSE
0.25,0.43,0.32,-0.23606000000000005,FALSE
0.24,0.44,0.32,-0.23272000000000004,FALSE
0.23,0.45,0.32,-0.22938000000000003,FALSE
0.22,0.46,0.32,-0.22604000000000002,FALSE
0.21,0.47,0.32,-0.2227,FALSE
0.2,0.48,0.32,-0.21936,FALSE
0.19,0.49,0.32,-0.21602,FALSE
0.18,0.5,0.32,-0.21267999999999998,FALSE
0.17,0.51,0.32,-0.20933999999999997,FALSE
0.16,0.52,0.32,-0.20599999999999996,FALSE
0.15,0.53,0.32,-0.20266,FALSE
0.14,0.54,0.32,-0.19932,FALSE
0.13,0.55,0.32,-0.19598,FALSE
0.12,0.56,0.32,-0.19263999999999998,FALSE
0.11,0.57,0.32,-0.18930000000000002,FALSE
0.1,0.58,0.32,-0.18596000000000001,FALSE
0.09,0.59,0.32,-0.18262,FALSE
0.08,0.6,0.32,-0.17928,FALSE
0.07,0.61,0.32,-0.17593999999999999,FALSE
0.06,0.62,0.32,-0.17259999999999998,FALSE
0.05,0.63,0.32,-0.16925999999999997,FALSE
0.04,0.64,0.32,-0.16592,FALSE
0.03,0.65,0.32,-0.16258,FALSE
0.02,0.66,0.32,-0.15924,FALSE
0.01,0.67,0.32,-0.15589999999999998,FALSE
0,0.68,0.32,-0.15256000000000003,FALSE
0.67,0,0.33,-0.37542,FALSE
0.66,0.01,0.33,-0.37207999999999997,FALSE
0.65,0.02,0.33,-0.36874,FALSE
0.64,0.03,0.33,-0.3654,FALSE
0.63,0.04,0.33,-0.36206,FALSE
0.62,0.05,0.33,-0.35872000000000004,FALSE
0.61,0.06,0.33,-0.35538000000000003,FALSE
0.6,0.07,0.33,-0.35204,FALSE
0.59,0.08,0.33,-0.3487,FALSE
0.58,0.09,0.33,-0.34536,FALSE
0.57,0.1,0.33,-0.34202,FALSE
0.56,0.11,0.33,-0.33868,FALSE
0.55,0.12,0.33,-0.33533999999999997,FALSE
0.54,0.13,0.33,-0.33199999999999996,FALSE
0.53,0.14,0.33,-0.32866,FALSE
0.52,0.15,0.33,-0.32532,FALSE
0.51,0.16,0.33,-0.32198,FALSE
0.5,0.17,0.33,-0.31864000000000003,FALSE
0.49,0.18,0.33,-0.3153,FALSE
0.48,0.19,0.33,-0.31196,FALSE
0.47,0.2,0.33,-0.30862,FALSE
0.46,0.21,0.33,-0.30528,FALSE
0.45,0.22,0.33,-0.30194,FALSE
0.44,0.23,0.33,-0.2986,FALSE
0.43,0.24,0.33,-0.29526,FALSE
0.42,0.25,0.33,-0.29192,FALSE
0.41,0.26,0.33,-0.28858,FALSE
0.4,0.27,0.33,-0.28524,FALSE
0.39,0.28,0.33,-0.2819,FALSE
0.38,0.29,0.33,-0.27856000000000003,FALSE
0.37,0.3,0.33,-0.27522,FALSE
0.36,0.31,0.33,-0.27188,FALSE
0.35,0.32,0.33,-0.26854,FALSE
0.34,0.33,0.33,-0.2652,FALSE
0.33,0.34,0.33,-0.26186,FALSE
0.32,0.35,0.33,-0.25851999999999997,FALSE
0.31,0.36,0.33,-0.25518,FALSE
0.3,0.37,0.33,-0.25184,FALSE
0.29,0.38,0.33,-0.2485,FALSE
0.28,0.39,0.33,-0.24516,FALSE
0.27,0.4,0.33,-0.24181999999999998,FALSE
0.26,0.41,0.33,-0.23848000000000003,FALSE
0.25,0.42,0.33,-0.23514000000000002,FALSE
0.24,0.43,0.33,-0.2318,FALSE
0.23,0.44,0.33,-0.22846,FALSE
0.22,0.45,0.33,-0.22512,FALSE
0.21,0.46,0.33,-0.22177999999999998,FALSE
0.2,0.47,0.33,-0.21843999999999997,FALSE
0.19,0.48,0.33,-0.2151,FALSE
0.18,0.49,0.33,-0.21176,FALSE
0.17,0.5,0.33,-0.20842,FALSE
0.16,0.51,0.33,-0.20507999999999998,FALSE
0.15,0.52,0.33,-0.20173999999999997,FALSE
0.14,0.53,0.33,-0.19840000000000002,FALSE
0.13,0.54,0.33,-0.19506,FALSE
0.12,0.55,0.33,-0.19172,FALSE
0.11,0.56,0.33,-0.18838,FALSE
0.1,0.57,0.33,-0.18503999999999998,FALSE
0.09,0.58,0.33,-0.18169999999999997,FALSE
0.08,0.59,0.33,-0.17835999999999996,FALSE
0.07,0.6,0.33,-0.17502,FALSE
0.06,0.61,0.33,-0.17168,FALSE
0.05,0.62,0.33,-0.16834,FALSE
0.04,0.63,0.33,-0.16499999999999998,FALSE
0.03,0.64,0.33,-0.16166000000000003,FALSE
0.02,0.65,0.33,-0.15832000000000002,FALSE
0.01,0.66,0.33,-0.15498,FALSE
0,0.67,0.33,-0.15164,FALSE
0.66,0,0.34,-0.37116000000000005,FALSE
0.65,0.01,0.34,-0.36782000000000004,FALSE
0.64,0.02,0.34,-0.36448,FALSE
0.63,0.03,0.34,-0.36114,FALSE
0.62,0.04,0.34,-0.3578,FALSE
0.61,0.05,0.34,-0.35446,FALSE
0.6,0.06,0.34,-0.35112,FALSE
0.59,0.07,0.34,-0.34778,FALSE
0.58,0.08,0.34,-0.34444,FALSE
0.57,0.09,0.34,-0.3411,FALSE
0.56,0.1,0.34,-0.33776,FALSE
